millisec, event-type, event-code, event-value
61191, 2, 0, -1
61191, 0, 0, 0
61192, 2, 0, -1
61192, 0, 0, 0
61193, 2, 0, -1
61193, 0, 0, 0
61194, 2, 0, -1
61194, 0, 0, 0
61195, 2, 0, -1
61195, 0, 0, 0
61196, 2, 0, -1
61196, 0, 0, 0
61197, 2, 0, -1
61197, 0, 0, 0
61198, 2, 0, -1
61198, 0, 0, 0
61199, 2, 0, -1
61199, 2, 1, 1
61199, 0, 0, 0
61200, 2, 0, -1
61200, 0, 0, 0
61202, 2, 0, -1
61202, 0, 0, 0
61204, 2, 0, -1
61204, 0, 0, 0
61207, 2, 0, -1
61207, 0, 0, 0
61209, 2, 0, -1
61209, 2, 1, 1
61209, 0, 0, 0
61265, 2, 0, 1
61265, 0, 0, 0
61268, 2, 0, 1
61268, 0, 0, 0
61270, 2, 0, 1
61270, 0, 0, 0
61272, 2, 0, 1
61272, 2, 1, -1
61272, 0, 0, 0
61274, 2, 0, 1
61274, 0, 0, 0
61276, 2, 0, 1
61276, 0, 0, 0
61277, 2, 1, -1
61277, 0, 0, 0
61278, 2, 0, 1
61278, 0, 0, 0
61280, 2, 0, 1
61280, 0, 0, 0
61282, 2, 0, 1
61282, 0, 0, 0
61283, 2, 0, 1
61283, 0, 0, 0
61284, 2, 1, -1
61284, 0, 0, 0
61286, 2, 0, 1
61286, 0, 0, 0
61287, 2, 0, 1
61287, 0, 0, 0
61291, 2, 0, 1
61291, 0, 0, 0
61293, 2, 0, 1
61293, 0, 0, 0
61297, 2, 0, 1
61297, 0, 0, 0
61300, 2, 0, 1
61300, 0, 0, 0
61346, 2, 0, 1
61346, 0, 0, 0
61350, 2, 1, -1
61350, 0, 0, 0
61353, 2, 0, 1
61353, 0, 0, 0
61356, 2, 0, 1
61356, 0, 0, 0
61357, 2, 1, -1
61357, 0, 0, 0
61358, 2, 0, 1
61358, 0, 0, 0
61359, 2, 0, 1
61359, 0, 0, 0
61360, 2, 0, 1
61360, 2, 1, -1
61360, 0, 0, 0
61362, 2, 0, 1
61362, 0, 0, 0
61363, 2, 0, 1
61363, 2, 1, -1
61363, 0, 0, 0
61364, 2, 0, 1
61364, 0, 0, 0
61365, 2, 0, 1
61365, 2, 1, -1
61365, 0, 0, 0
61367, 2, 0, 2
61367, 0, 0, 0
61368, 2, 0, 2
61368, 2, 1, -2
61368, 0, 0, 0
61370, 2, 0, 2
61370, 2, 1, -1
61370, 0, 0, 0
61371, 2, 0, 1
61371, 0, 0, 0
61372, 2, 0, 1
61372, 2, 1, -1
61372, 0, 0, 0
61373, 2, 0, 1
61373, 0, 0, 0
61374, 2, 0, 1
61374, 2, 1, -1
61374, 0, 0, 0
61375, 2, 0, 2
61375, 2, 1, -1
61375, 0, 0, 0
61376, 2, 0, 1
61376, 2, 1, -1
61376, 0, 0, 0
61377, 2, 0, 1
61377, 2, 1, -1
61377, 0, 0, 0
61378, 2, 0, 1
61378, 2, 1, -1
61378, 0, 0, 0
61379, 2, 0, 2
61379, 0, 0, 0
61380, 2, 0, 1
61380, 2, 1, -1
61380, 0, 0, 0
61381, 2, 0, 2
61381, 2, 1, -1
61381, 0, 0, 0
61382, 2, 0, 1
61382, 2, 1, -1
61382, 0, 0, 0
61383, 2, 0, 1
61383, 2, 1, -1
61383, 0, 0, 0
61384, 2, 0, 2
61384, 2, 1, -1
61384, 0, 0, 0
61385, 2, 0, 1
61385, 2, 1, -1
61385, 0, 0, 0
61386, 2, 0, 2
61386, 2, 1, -1
61386, 0, 0, 0
61387, 2, 0, 1
61387, 2, 1, -1
61387, 0, 0, 0
61388, 2, 0, 2
61388, 2, 1, -1
61388, 0, 0, 0
61389, 2, 0, 1
61389, 2, 1, -1
61389, 0, 0, 0
61390, 2, 0, 2
61390, 2, 1, -1
61390, 0, 0, 0
61391, 2, 0, 1
61391, 2, 1, -1
61391, 0, 0, 0
61392, 2, 0, 2
61392, 2, 1, -1
61392, 0, 0, 0
61393, 2, 0, 2
61393, 2, 1, -1
61393, 0, 0, 0
61394, 2, 0, 1
61394, 2, 1, -1
61394, 0, 0, 0
61395, 2, 0, 3
61395, 2, 1, -2
61395, 0, 0, 0
61396, 2, 0, 2
61396, 2, 1, -1
61396, 0, 0, 0
61397, 2, 0, 2
61397, 2, 1, -1
61397, 0, 0, 0
61398, 2, 0, 1
61398, 2, 1, -1
61398, 0, 0, 0
61399, 2, 0, 2
61399, 2, 1, -1
61399, 0, 0, 0
61400, 2, 0, 2
61400, 2, 1, -1
61400, 0, 0, 0
61401, 2, 0, 1
61401, 2, 1, -2
61401, 0, 0, 0
61402, 2, 0, 2
61402, 2, 1, -1
61402, 0, 0, 0
61403, 2, 0, 2
61403, 2, 1, -1
61403, 0, 0, 0
61404, 2, 0, 2
61404, 2, 1, -1
61404, 0, 0, 0
61405, 2, 0, 2
61405, 2, 1, -1
61405, 0, 0, 0
61406, 2, 0, 2
61406, 2, 1, -1
61406, 0, 0, 0
61407, 2, 0, 1
61407, 2, 1, -1
61407, 0, 0, 0
61408, 2, 0, 2
61408, 2, 1, -1
61408, 0, 0, 0
61409, 2, 0, 2
61409, 2, 1, -1
61409, 0, 0, 0
61410, 2, 0, 2
61410, 2, 1, -2
61410, 0, 0, 0
61411, 2, 0, 2
61411, 0, 0, 0
61412, 2, 0, 2
61412, 2, 1, -2
61412, 0, 0, 0
61413, 2, 0, 2
61413, 2, 1, -1
61413, 0, 0, 0
61414, 2, 0, 2
61414, 2, 1, -1
61414, 0, 0, 0
61415, 2, 0, 1
61415, 0, 0, 0
61416, 2, 0, 2
61416, 2, 1, -2
61416, 0, 0, 0
61417, 2, 0, 2
61417, 0, 0, 0
61418, 2, 0, 2
61418, 2, 1, -2
61418, 0, 0, 0
61419, 2, 0, 2
61419, 0, 0, 0
61420, 2, 0, 2
61420, 2, 1, -2
61420, 0, 0, 0
61421, 2, 0, 2
61421, 2, 1, -1
61421, 0, 0, 0
61422, 2, 0, 2
61422, 2, 1, -1
61422, 0, 0, 0
61423, 2, 0, 1
61423, 2, 1, -1
61423, 0, 0, 0
61424, 2, 0, 2
61424, 2, 1, -1
61424, 0, 0, 0
61425, 2, 0, 2
61425, 2, 1, -1
61425, 0, 0, 0
61426, 2, 0, 1
61426, 0, 0, 0
61427, 2, 0, 1
61427, 2, 1, -1
61427, 0, 0, 0
61428, 2, 0, 2
61428, 2, 1, -1
61428, 0, 0, 0
61429, 2, 0, 1
61429, 2, 1, -1
61429, 0, 0, 0
61430, 2, 0, 1
61430, 2, 1, -1
61430, 0, 0, 0
61431, 2, 0, 1
61431, 2, 1, -1
61431, 0, 0, 0
61432, 2, 0, 1
61432, 2, 1, -1
61432, 0, 0, 0
61433, 2, 0, 2
61433, 2, 1, -1
61433, 0, 0, 0
61434, 2, 0, 1
61434, 2, 1, -1
61434, 0, 0, 0
61435, 2, 0, 1
61435, 2, 1, -1
61435, 0, 0, 0
61436, 2, 1, -1
61436, 0, 0, 0
61437, 2, 0, 1
61437, 2, 1, -1
61437, 0, 0, 0
61438, 2, 0, 1
61438, 2, 1, -1
61438, 0, 0, 0
61439, 2, 0, 1
61439, 2, 1, -1
61439, 0, 0, 0
61441, 2, 0, 1
61441, 2, 1, -1
61441, 0, 0, 0
61442, 2, 1, -1
61442, 0, 0, 0
61443, 2, 1, -1
61443, 0, 0, 0
61444, 2, 0, 1
61444, 2, 1, -1
61444, 0, 0, 0
61445, 2, 1, -1
61445, 0, 0, 0
61446, 2, 1, -1
61446, 0, 0, 0
61447, 2, 0, 1
61447, 0, 0, 0
61448, 2, 1, -1
61448, 0, 0, 0
61449, 2, 1, -1
61449, 0, 0, 0
61450, 2, 1, -1
61450, 0, 0, 0
61451, 2, 1, -1
61451, 0, 0, 0
61452, 2, 1, -1
61452, 0, 0, 0
61453, 2, 1, -1
61453, 0, 0, 0
61454, 2, 0, 1
61454, 2, 1, -1
61454, 0, 0, 0
61455, 2, 1, -1
61455, 0, 0, 0
61456, 2, 1, -2
61456, 0, 0, 0
61458, 2, 1, -2
61458, 0, 0, 0
61459, 2, 1, -1
61459, 0, 0, 0
61460, 2, 1, -1
61460, 0, 0, 0
61461, 2, 1, -1
61461, 0, 0, 0
61462, 2, 1, -2
61462, 0, 0, 0
61463, 2, 1, -1
61463, 0, 0, 0
61464, 2, 1, -2
61464, 0, 0, 0
61465, 2, 1, -1
61465, 0, 0, 0
61466, 2, 1, -1
61466, 0, 0, 0
61467, 2, 1, -2
61467, 0, 0, 0
61468, 2, 1, -2
61468, 0, 0, 0
61469, 2, 1, -2
61469, 0, 0, 0
61470, 2, 1, -1
61470, 0, 0, 0
61471, 2, 1, -2
61471, 0, 0, 0
61472, 2, 1, -1
61472, 0, 0, 0
61473, 2, 1, -2
61473, 0, 0, 0
61474, 2, 0, -1
61474, 2, 1, -1
61474, 0, 0, 0
61475, 2, 1, -2
61475, 0, 0, 0
61476, 2, 1, -2
61476, 0, 0, 0
61477, 2, 1, -1
61477, 0, 0, 0
61478, 2, 0, -1
61478, 2, 1, -2
61478, 0, 0, 0
61479, 2, 1, -1
61479, 0, 0, 0
61480, 2, 1, -2
61480, 0, 0, 0
61481, 2, 1, -2
61481, 0, 0, 0
61482, 2, 1, -1
61482, 0, 0, 0
61483, 2, 1, -2
61483, 0, 0, 0
61484, 2, 0, -1
61484, 2, 1, -2
61484, 0, 0, 0
61485, 2, 1, -1
61485, 0, 0, 0
61486, 2, 1, -2
61486, 0, 0, 0
61487, 2, 1, -1
61487, 0, 0, 0
61488, 2, 1, -2
61488, 0, 0, 0
61489, 2, 1, -1
61489, 0, 0, 0
61490, 2, 0, -1
61490, 2, 1, -2
61490, 0, 0, 0
61491, 2, 1, -1
61491, 0, 0, 0
61492, 2, 1, -2
61492, 0, 0, 0
61493, 2, 0, -1
61493, 2, 1, -3
61493, 0, 0, 0
61494, 2, 1, -2
61494, 0, 0, 0
61495, 2, 1, -1
61495, 0, 0, 0
61496, 2, 1, -1
61496, 0, 0, 0
61497, 2, 1, -2
61497, 0, 0, 0
61498, 2, 0, -1
61498, 2, 1, -1
61498, 0, 0, 0
61499, 2, 1, -2
61499, 0, 0, 0
61500, 2, 1, -1
61500, 0, 0, 0
61501, 2, 0, -1
61501, 2, 1, -1
61501, 0, 0, 0
61502, 2, 1, -2
61502, 0, 0, 0
61503, 2, 1, -1
61503, 0, 0, 0
61504, 2, 1, -1
61504, 0, 0, 0
61505, 2, 1, -1
61505, 0, 0, 0
61506, 2, 1, -1
61506, 0, 0, 0
61507, 2, 0, -1
61507, 2, 1, -2
61507, 0, 0, 0
61509, 2, 1, -2
61509, 0, 0, 0
61510, 2, 1, -1
61510, 0, 0, 0
61511, 2, 0, -1
61511, 2, 1, -1
61511, 0, 0, 0
61512, 2, 1, -1
61512, 0, 0, 0
61513, 2, 1, -1
61513, 0, 0, 0
61515, 2, 1, -1
61515, 0, 0, 0
61516, 2, 0, -1
61516, 2, 1, -1
61516, 0, 0, 0
61517, 2, 1, -1
61517, 0, 0, 0
61519, 2, 1, -1
61519, 0, 0, 0
61521, 2, 1, -1
61521, 0, 0, 0
61522, 2, 0, -1
61522, 0, 0, 0
61523, 2, 1, -1
61523, 0, 0, 0
61525, 2, 1, -1
61525, 0, 0, 0
61528, 2, 0, -1
61528, 0, 0, 0
61530, 2, 1, -1
61530, 0, 0, 0
61582, 2, 1, 1
61582, 0, 0, 0
61583, 2, 0, -1
61583, 0, 0, 0
61584, 2, 1, 1
61584, 0, 0, 0
61585, 2, 0, -1
61585, 0, 0, 0
61586, 2, 1, 1
61586, 0, 0, 0
61587, 2, 0, -1
61587, 2, 1, 1
61587, 0, 0, 0
61588, 2, 0, -1
61588, 2, 1, 1
61588, 0, 0, 0
61589, 2, 1, 1
61589, 0, 0, 0
61590, 2, 0, -1
61590, 2, 1, 1
61590, 0, 0, 0
61591, 2, 0, -1
61591, 2, 1, 2
61591, 0, 0, 0
61592, 2, 0, -1
61592, 0, 0, 0
61593, 2, 0, -1
61593, 2, 1, 2
61593, 0, 0, 0
61594, 2, 0, -1
61594, 2, 1, 1
61594, 0, 0, 0
61595, 2, 0, -1
61595, 2, 1, 1
61595, 0, 0, 0
61596, 2, 0, -1
61596, 2, 1, 2
61596, 0, 0, 0
61597, 2, 0, -1
61597, 2, 1, 2
61597, 0, 0, 0
61598, 2, 0, -1
61598, 2, 1, 1
61598, 0, 0, 0
61599, 2, 0, -1
61599, 2, 1, 1
61599, 0, 0, 0
61600, 2, 0, -1
61600, 2, 1, 1
61600, 0, 0, 0
61601, 2, 0, -1
61601, 2, 1, 1
61601, 0, 0, 0
61602, 2, 0, -1
61602, 2, 1, 2
61602, 0, 0, 0
61603, 2, 0, -3
61603, 2, 1, 3
61603, 0, 0, 0
61604, 2, 0, -1
61604, 2, 1, 1
61604, 0, 0, 0
61605, 2, 0, -1
61605, 2, 1, 1
61605, 0, 0, 0
61606, 2, 0, -1
61606, 2, 1, 1
61606, 0, 0, 0
61607, 2, 0, -1
61607, 2, 1, 2
61607, 0, 0, 0
61608, 2, 0, -1
61608, 2, 1, 1
61608, 0, 0, 0
61609, 2, 1, 1
61609, 0, 0, 0
61610, 2, 0, -2
61610, 2, 1, 1
61610, 0, 0, 0
61611, 2, 1, 1
61611, 0, 0, 0
61612, 2, 0, -1
61612, 2, 1, 1
61612, 0, 0, 0
61613, 2, 0, -1
61613, 2, 1, 1
61613, 0, 0, 0
61614, 2, 0, -1
61614, 2, 1, 1
61614, 0, 0, 0
61615, 2, 0, -1
61615, 2, 1, 1
61615, 0, 0, 0
61616, 2, 0, -1
61616, 2, 1, 1
61616, 0, 0, 0
61617, 2, 1, 1
61617, 0, 0, 0
61618, 2, 0, -1
61618, 0, 0, 0
61619, 2, 0, -1
61619, 2, 1, 1
61619, 0, 0, 0
61620, 2, 1, 1
61620, 0, 0, 0
61622, 2, 0, -1
61622, 2, 1, 1
61622, 0, 0, 0
61623, 2, 0, -1
61623, 0, 0, 0
61624, 2, 1, 1
61624, 0, 0, 0
61625, 2, 0, -1
61625, 0, 0, 0
61626, 2, 1, 1
61626, 0, 0, 0
61627, 2, 0, -1
61627, 0, 0, 0
61628, 2, 1, 1
61628, 0, 0, 0
61629, 2, 0, -1
61629, 0, 0, 0
61632, 2, 0, -1
61632, 0, 0, 0
61636, 2, 1, 1
61636, 0, 0, 0
61637, 2, 0, -1
61637, 0, 0, 0
61664, 2, 0, -1
61664, 0, 0, 0
61676, 2, 0, -1
61676, 0, 0, 0
61681, 2, 1, -1
61681, 0, 0, 0
61682, 2, 0, -1
61682, 0, 0, 0
61683, 2, 1, -1
61683, 0, 0, 0
61684, 2, 0, -1
61684, 0, 0, 0
61686, 2, 0, -1
61686, 0, 0, 0
61687, 2, 1, -1
61687, 0, 0, 0
61689, 2, 0, -1
61689, 2, 1, -1
61689, 0, 0, 0
61691, 2, 0, -1
61691, 2, 1, -1
61691, 0, 0, 0
61692, 2, 0, -1
61692, 2, 1, -1
61692, 0, 0, 0
61694, 2, 0, -1
61694, 2, 1, -1
61694, 0, 0, 0
61695, 2, 0, -1
61695, 0, 0, 0
61697, 2, 0, -1
61697, 2, 1, -1
61697, 0, 0, 0
61699, 2, 0, -1
61699, 2, 1, -1
61699, 0, 0, 0
61701, 2, 0, -1
61701, 2, 1, -1
61701, 0, 0, 0
61702, 2, 0, -1
61702, 0, 0, 0
61703, 2, 0, -1
61703, 2, 1, -1
61703, 0, 0, 0
61705, 2, 0, -1
61705, 2, 1, -1
61705, 0, 0, 0
61706, 2, 0, -1
61706, 0, 0, 0
61707, 2, 0, -1
61707, 2, 1, -1
61707, 0, 0, 0
61709, 2, 0, -1
61709, 2, 1, -1
61709, 0, 0, 0
61710, 2, 0, -1
61710, 0, 0, 0
61711, 2, 1, -1
61711, 0, 0, 0
61712, 2, 0, -2
61712, 0, 0, 0
61713, 2, 1, -1
61713, 0, 0, 0
61714, 2, 0, -1
61714, 2, 1, -1
61714, 0, 0, 0
61715, 2, 0, -2
61715, 0, 0, 0
61717, 2, 0, -1
61717, 2, 1, -1
61717, 0, 0, 0
61718, 2, 0, -1
61718, 0, 0, 0
61719, 2, 0, -1
61719, 0, 0, 0
61720, 2, 0, -1
61720, 2, 1, -1
61720, 0, 0, 0
61722, 2, 0, -1
61722, 0, 0, 0
61723, 2, 0, -1
61723, 2, 1, -1
61723, 0, 0, 0
61724, 2, 0, -1
61724, 0, 0, 0
61726, 2, 0, -1
61726, 2, 1, -1
61726, 0, 0, 0
61727, 2, 0, -1
61727, 0, 0, 0
61728, 2, 0, -1
61728, 0, 0, 0
61730, 2, 0, -1
61730, 2, 1, -1
61730, 0, 0, 0
61731, 2, 0, -1
61731, 0, 0, 0
61733, 2, 0, -1
61733, 2, 1, -1
61733, 0, 0, 0
61734, 2, 0, -1
61734, 0, 0, 0
61736, 2, 0, -1
61736, 0, 0, 0
61737, 2, 0, -1
61737, 0, 0, 0
61738, 2, 1, -1
61738, 0, 0, 0
61739, 2, 0, -1
61739, 0, 0, 0
61740, 2, 0, -1
61740, 0, 0, 0
61741, 2, 0, -1
61741, 0, 0, 0
61743, 2, 0, -1
61743, 0, 0, 0
61744, 2, 0, -1
61744, 2, 1, -1
61744, 0, 0, 0
61746, 2, 0, -1
61746, 0, 0, 0
61747, 2, 0, -1
61747, 0, 0, 0
61748, 2, 0, -1
61748, 0, 0, 0
61750, 2, 0, -1
61750, 0, 0, 0
61751, 2, 0, -1
61751, 0, 0, 0
61752, 2, 0, -1
61752, 2, 1, -1
61752, 0, 0, 0
61753, 2, 0, -1
61753, 0, 0, 0
61754, 2, 0, -1
61754, 0, 0, 0
61755, 2, 0, -1
61755, 0, 0, 0
61756, 2, 0, -1
61756, 0, 0, 0
61757, 2, 0, -1
61757, 0, 0, 0
61758, 2, 0, -1
61758, 0, 0, 0
61759, 2, 0, -1
61759, 0, 0, 0
61761, 2, 0, -1
61761, 0, 0, 0
61762, 2, 0, -1
61762, 0, 0, 0
61763, 2, 0, -1
61763, 0, 0, 0
61764, 2, 0, -1
61764, 0, 0, 0
61765, 2, 0, -1
61765, 0, 0, 0
61766, 2, 0, -1
61766, 0, 0, 0
61767, 2, 0, -1
61767, 0, 0, 0
61768, 2, 0, -1
61768, 0, 0, 0
61769, 2, 0, -1
61769, 0, 0, 0
61770, 2, 0, -1
61770, 0, 0, 0
61771, 2, 0, -1
61771, 0, 0, 0
61772, 2, 0, -2
61772, 0, 0, 0
61774, 2, 0, -2
61774, 0, 0, 0
61775, 2, 0, -1
61775, 0, 0, 0
61776, 2, 0, -1
61776, 0, 0, 0
61777, 2, 0, -2
61777, 0, 0, 0
61778, 2, 0, -1
61778, 2, 1, 1
61778, 0, 0, 0
61779, 2, 0, -1
61779, 0, 0, 0
61780, 2, 0, -1
61780, 0, 0, 0
61781, 2, 0, -1
61781, 2, 1, 1
61781, 0, 0, 0
61782, 2, 0, -1
61782, 0, 0, 0
61783, 2, 0, -2
61783, 0, 0, 0
61784, 2, 0, -2
61784, 2, 1, 1
61784, 0, 0, 0
61785, 2, 0, -1
61785, 0, 0, 0
61786, 2, 0, -1
61786, 0, 0, 0
61787, 2, 0, -1
61787, 0, 0, 0
61788, 2, 0, -1
61788, 2, 1, 1
61788, 0, 0, 0
61789, 2, 0, -1
61789, 0, 0, 0
61790, 2, 0, -2
61790, 2, 1, 1
61790, 0, 0, 0
61791, 2, 0, -1
61791, 0, 0, 0
61792, 2, 0, -1
61792, 2, 1, 1
61792, 0, 0, 0
61793, 2, 0, -2
61793, 0, 0, 0
61794, 2, 0, -1
61794, 2, 1, 1
61794, 0, 0, 0
61795, 2, 0, -2
61795, 0, 0, 0
61796, 2, 0, -1
61796, 2, 1, 1
61796, 0, 0, 0
61797, 2, 0, -2
61797, 0, 0, 0
61798, 2, 0, -1
61798, 2, 1, 1
61798, 0, 0, 0
61799, 2, 0, -2
61799, 0, 0, 0
61800, 2, 0, -1
61800, 2, 1, 1
61800, 0, 0, 0
61801, 2, 0, -1
61801, 0, 0, 0
61802, 2, 0, -1
61802, 2, 1, 1
61802, 0, 0, 0
61803, 2, 0, -2
61803, 0, 0, 0
61804, 2, 0, -1
61804, 2, 1, 1
61804, 0, 0, 0
61805, 2, 0, -2
61805, 2, 1, 1
61805, 0, 0, 0
61806, 2, 0, -1
61806, 0, 0, 0
61807, 2, 0, -1
61807, 2, 1, 1
61807, 0, 0, 0
61808, 2, 0, -2
61808, 0, 0, 0
61809, 2, 0, -1
61809, 2, 1, 1
61809, 0, 0, 0
61810, 2, 0, -1
61810, 0, 0, 0
61811, 2, 0, -1
61811, 2, 1, 1
61811, 0, 0, 0
61812, 2, 0, -1
61812, 0, 0, 0
61813, 2, 0, -1
61813, 2, 1, 1
61813, 0, 0, 0
61814, 2, 0, -1
61814, 0, 0, 0
61815, 2, 0, -1
61815, 0, 0, 0
61816, 2, 0, -1
61816, 2, 1, 1
61816, 0, 0, 0
61817, 2, 0, -1
61817, 0, 0, 0
61818, 2, 1, 1
61818, 0, 0, 0
61819, 2, 0, -1
61819, 0, 0, 0
61820, 2, 0, -1
61820, 0, 0, 0
61821, 2, 1, 1
61821, 0, 0, 0
61822, 2, 0, -1
61822, 0, 0, 0
61823, 2, 0, -1
61823, 2, 1, 1
61823, 0, 0, 0
61825, 2, 0, -1
61825, 0, 0, 0
61826, 2, 1, 1
61826, 0, 0, 0
61827, 2, 0, -1
61827, 0, 0, 0
61828, 2, 1, 1
61828, 0, 0, 0
61829, 2, 0, -1
61829, 0, 0, 0
61831, 2, 0, -1
61831, 2, 1, 1
61831, 0, 0, 0
61833, 2, 0, -1
61833, 0, 0, 0
61835, 2, 1, 1
61835, 0, 0, 0
61836, 2, 0, -1
61836, 0, 0, 0
61839, 2, 1, 1
61839, 0, 0, 0
61840, 2, 0, -1
61840, 0, 0, 0
61848, 2, 1, 1
61848, 0, 0, 0
61849, 2, 0, -1
61849, 0, 0, 0
62180, 2, 1, 1
62180, 0, 0, 0
62183, 2, 0, -1
62183, 2, 1, 1
62183, 0, 0, 0
62185, 2, 1, 1
62185, 0, 0, 0
62187, 2, 0, -1
62187, 2, 1, 1
62187, 0, 0, 0
62188, 2, 1, 1
62188, 0, 0, 0
62190, 2, 0, -1
62190, 0, 0, 0
62191, 2, 1, 1
62191, 0, 0, 0
62193, 2, 1, 1
62193, 0, 0, 0
62194, 2, 0, -1
62194, 0, 0, 0
62196, 2, 1, 1
62196, 0, 0, 0
62197, 2, 0, -1
62197, 0, 0, 0
62199, 2, 1, 1
62199, 0, 0, 0
62201, 2, 0, -1
62201, 2, 1, 1
62201, 0, 0, 0
62204, 2, 1, 1
62204, 0, 0, 0
62205, 2, 0, -1
62205, 0, 0, 0
62207, 2, 1, 1
62207, 0, 0, 0
62208, 2, 0, -1
62208, 0, 0, 0
62210, 2, 1, 1
62210, 0, 0, 0
62211, 2, 0, -1
62211, 0, 0, 0
62212, 2, 1, 1
62212, 0, 0, 0
62214, 2, 0, -1
62214, 2, 1, 1
62214, 0, 0, 0
62216, 2, 0, -1
62216, 0, 0, 0
62217, 2, 1, 1
62217, 0, 0, 0
62218, 2, 0, -1
62218, 0, 0, 0
62220, 2, 1, 1
62220, 0, 0, 0
62222, 2, 0, -1
62222, 2, 1, 1
62222, 0, 0, 0
62224, 2, 0, -1
62224, 0, 0, 0
62225, 2, 1, 1
62225, 0, 0, 0
62227, 2, 0, -1
62227, 0, 0, 0
62228, 2, 1, 1
62228, 0, 0, 0
62230, 2, 0, -1
62230, 2, 1, 1
62230, 0, 0, 0
62232, 2, 1, 1
62232, 0, 0, 0
62233, 2, 0, -1
62233, 0, 0, 0
62235, 2, 1, 1
62235, 0, 0, 0
62236, 2, 0, -1
62236, 0, 0, 0
62238, 2, 1, 1
62238, 0, 0, 0
62240, 2, 0, -1
62240, 0, 0, 0
62241, 2, 1, 1
62241, 0, 0, 0
62242, 2, 0, -1
62242, 0, 0, 0
62244, 2, 1, 1
62244, 0, 0, 0
62246, 2, 0, -1
62246, 2, 1, 1
62246, 0, 0, 0
62249, 2, 0, -1
62249, 2, 1, 1
62249, 0, 0, 0
62252, 2, 1, 1
62252, 0, 0, 0
62253, 2, 0, -1
62253, 0, 0, 0
62255, 2, 1, 1
62255, 0, 0, 0
62258, 2, 0, -1
62258, 0, 0, 0
62259, 2, 1, 1
62259, 0, 0, 0
62262, 2, 1, 1
62262, 0, 0, 0
62263, 2, 0, -1
62263, 0, 0, 0
62265, 2, 1, 1
62265, 0, 0, 0
62269, 2, 1, 1
62269, 0, 0, 0
62271, 2, 0, -1
62271, 0, 0, 0
62272, 2, 1, 1
62272, 0, 0, 0
62276, 2, 1, 1
62276, 0, 0, 0
62278, 2, 0, -1
62278, 0, 0, 0
62279, 2, 1, 1
62279, 0, 0, 0
62283, 2, 1, 1
62283, 0, 0, 0
62288, 2, 1, 1
62288, 0, 0, 0
62292, 2, 1, 1
62292, 0, 0, 0
62297, 2, 1, 1
62297, 0, 0, 0
62301, 2, 1, 1
62301, 0, 0, 0
62306, 2, 1, 1
62306, 0, 0, 0
62309, 2, 0, 1
62309, 0, 0, 0
62311, 2, 1, 1
62311, 0, 0, 0
62316, 2, 0, 1
62316, 0, 0, 0
62317, 2, 1, 1
62317, 0, 0, 0
62320, 2, 0, 1
62320, 0, 0, 0
62322, 2, 0, 1
62322, 2, 1, 1
62322, 0, 0, 0
62325, 2, 0, 1
62325, 2, 1, 1
62325, 0, 0, 0
62326, 2, 0, 1
62326, 0, 0, 0
62328, 2, 0, 1
62328, 0, 0, 0
62330, 2, 0, 1
62330, 2, 1, 1
62330, 0, 0, 0
62331, 2, 0, 1
62331, 0, 0, 0
62333, 2, 0, 1
62333, 0, 0, 0
62334, 2, 0, 1
62334, 2, 1, 1
62334, 0, 0, 0
62336, 2, 0, 1
62336, 0, 0, 0
62337, 2, 0, 1
62337, 0, 0, 0
62338, 2, 0, 1
62338, 0, 0, 0
62339, 2, 0, 1
62339, 2, 1, 1
62339, 0, 0, 0
62341, 2, 0, 1
62341, 0, 0, 0
62342, 2, 0, 1
62342, 0, 0, 0
62343, 2, 0, 1
62343, 0, 0, 0
62344, 2, 0, 1
62344, 0, 0, 0
62345, 2, 0, 1
62345, 2, 1, 1
62345, 0, 0, 0
62346, 2, 0, 1
62346, 0, 0, 0
62347, 2, 0, 1
62347, 0, 0, 0
62348, 2, 0, 1
62348, 2, 1, 1
62348, 0, 0, 0
62349, 2, 0, 1
62349, 0, 0, 0
62350, 2, 0, 1
62350, 0, 0, 0
62351, 2, 0, 1
62351, 0, 0, 0
62352, 2, 0, 1
62352, 0, 0, 0
62353, 2, 0, 1
62353, 2, 1, 1
62353, 0, 0, 0
62354, 2, 0, 1
62354, 0, 0, 0
62355, 2, 0, 1
62355, 0, 0, 0
62356, 2, 0, 1
62356, 2, 1, 1
62356, 0, 0, 0
62357, 2, 0, 1
62357, 0, 0, 0
62358, 2, 0, 1
62358, 0, 0, 0
62359, 2, 0, 2
62359, 0, 0, 0
62360, 2, 0, 1
62360, 0, 0, 0
62361, 2, 0, 1
62361, 2, 1, 1
62361, 0, 0, 0
62362, 2, 0, 1
62362, 0, 0, 0
62363, 2, 0, 1
62363, 0, 0, 0
62364, 2, 0, 1
62364, 0, 0, 0
62365, 2, 0, 2
62365, 0, 0, 0
62366, 2, 0, 1
62366, 2, 1, 1
62366, 0, 0, 0
62367, 2, 0, 1
62367, 0, 0, 0
62368, 2, 0, 2
62368, 0, 0, 0
62369, 2, 0, 2
62369, 0, 0, 0
62370, 2, 0, 1
62370, 0, 0, 0
62371, 2, 0, 1
62371, 2, 1, 1
62371, 0, 0, 0
62372, 2, 0, 1
62372, 0, 0, 0
62373, 2, 0, 1
62373, 0, 0, 0
62374, 2, 0, 1
62374, 0, 0, 0
